spots_genename,spots_coords_1,spots_coords_2,spots_score,idx
Cplx2,11856,26894,0.948053326553091,3135
Slc6a1,13137,26894,0.976329438912458,2059
Penk,11823,26896,0.976996156867531,3135
Cryab,12160,26896,0.973149894112422,2058
Tmsb10,12667,26898,0.960860508891345,3135
Cplx2,11611,26899,0.953725018358545,3135
Neurod6,12691,26900,0.980936280074851,3135
3110035E14Rik,12162,26902,0.99016856811061,2058
Cryab,11707,26903,0.987576570179931,2050
Cplx2,13042,26903,0.917178696545112,3135
Cck,11652,26905,0.97736499988449,3135
Cplx2,11857,26905,0.930557384938113,3135
Slc6a1,12154,26909,0.982715844574432,2058
Cplx2,13049,26909,0.969869015800972,3135
Aldoc,12742,26910,0.985520581584105,3135
Enc1,12778,26910,0.985615719501954,2063
Crym,11717,26912,0.984581083530534,3135
Rgs4,12284,26917,0.986666209487326,3135
Nos1,12944,26922,0.966153731484259,2085
Cplx2,12010,26923,0.954124581747609,3135
Cplx2,12920,26923,0.950155710742088,2085
Aldoc,12714,26924,0.96445960064497,3135
Id2,12989,26925,0.981529111333766,3135
Cplx2,13128,26927,0.946039159962,3135
Aldoc,11725,26928,0.975386560902817,3135
Id2,12406,26929,0.973914486701012,3135
Arpp21,12532,26929,0.952687188634352,3135
Enc1,11905,26933,0.983578692623417,3135
Enpp2,12996,26934,0.931501510256634,3135
Cplx2,12933,26936,0.957513279904627,2085
Penk,11636,26937,0.98815458320434,3135
Gad1,12040,26938,0.971355523983491,3135
Cplx2,11890,26944,0.919468661204235,3135
Tmsb10,11939,26946,0.952799943206386,3135
Id2,11783,26947,0.976000121948313,3135
Cplx2,13161,26947,0.941538442488052,3135
Wfs1,12857,26951,0.961160126122813,3135
Cplx2,13123,26952,0.945664077549242,3135
Slc6a1,11925,26955,0.989750245454859,3135
Cplx2,12786,26955,0.922643526711071,3135
Satb1,12304,26956,0.99113979919047,2093
Pvrl3,11812,26957,0.925338432847676,3135
Calm2,11532,26960,0.977834644684569,3135
Fxyd6,11660,26960,0.975785885476414,3135
Id2,11790,26962,0.981259616966118,2106
Rgs12,12311,26968,0.972900381820192,2093
Id2,12397,26968,0.986804821089091,3135
Prkca,11612,26969,0.996270316475378,3135
Aldoc,13023,26969,0.988088841298248,2098
Plp1,11747,26970,0.991027336247633,2115
Cplx2,13128,26970,0.952386163202538,3135
Cplx2,12639,26971,0.927027045179614,3135
Plp1,11740,26973,0.974217216143786,2115
Cplx2,12629,26973,0.924785333328027,3135
Enpp2,11747,26975,0.947737514624177,2115
Aldoc,11796,26976,0.972507933835755,2106
Plp1,11752,26977,0.988780928306928,2115
Aldoc,12124,26977,0.979491624601372,2121
Cux2,12369,26979,0.943231830516091,3135
Cplx2,12769,26979,0.957520304511366,3135
3110035E14Rik,11678,26980,0.976518610887637,3135
Plp1,11743,26981,0.98023617246516,2115
Aldoc,11976,26982,0.974269381599722,3135
Cplx2,11970,26985,0.947845874355712,3135
Calm2,12053,26987,0.964687406120291,3135
Plp1,11746,26988,0.966690000606007,2115
Rgs12,11704,26990,0.988786259005349,2128
Plp1,11744,26990,0.984265864975108,2115
Cplx2,11759,26990,0.954517191606814,2115
Nrsn1,11979,26991,0.916027590838383,2137
Cplx2,11634,26993,0.930837900977295,3135
Gad1,11716,26993,0.901667190403326,2128
Plp1,12465,26993,0.985477919672385,2129
Tac1,11973,26994,0.97336869313719,3135
Slc6a1,13158,26994,0.970672985116004,2131
Atp1b1,11715,26996,0.951008084761812,2128
Plp1,12476,26996,0.969914774060944,2129
Hapln1,11987,26997,0.9130297682977,2137
Plp1,12470,26997,0.981897991389557,2129
6330403K07Rik,11475,26998,0.95720581133121,3135
Scg2,11972,26998,0.976344834852863,2137
Cplx2,12455,26998,0.904332037268003,3135
Enpp2,12484,26998,0.955473050629499,2129
Trp53i11,11717,26999,0.982931015643361,2128
Pcp4,11845,26999,0.970207711745676,2130
Hapln1,11986,26999,0.964627723725608,2137
Gad1,11991,26999,0.959109895610518,2137
Cplx2,12048,26999,0.963587291712162,3135
Slc24a2,12478,26999,0.902458384947493,2129
Cplx2,12877,26999,0.942552070142204,3135
Calm2,11690,27000,0.981826877505889,2136
Cadps2,11696,27000,0.977973730154975,2136
Cplx2,11745,27000,0.947765574815406,2128
Prkca,11754,27000,0.987599164477966,2115
Id2,11778,27000,0.992818733213141,2125
Hapln1,13184,27000,0.982663609267006,3135
Snca,11698,27001,0.969404323348049,2136
Trp53i11,11701,27001,0.904732452816418,2136
Cryab,12107,27001,0.96974853500236,2121
Aldoc,13155,27001,0.957353187837512,2131
Aldoc,13166,27002,0.964647055286979,2131
Aldoc,11775,27003,0.972193753816664,2125
Col25a1,11715,27004,0.92967359237814,2128
Slc6a1,13178,27004,0.968490515949066,2131
Plp1,12480,27005,0.938330546022678,2129
Cplx2,12912,27005,0.943946712352678,3135
Trp53i11,11686,27006,0.954882848502255,2136
Trp53i11,11712,27006,0.98705601402578,2128
Gad1,11984,27006,0.93057000830125,2137
Pvalb,12028,27006,0.925407238031844,3135
Cnr1,11695,27007,0.98389922107957,2136
Cplx2,11706,27007,0.919967592123626,2136
Id2,13147,27007,0.994513269372812,2131
Cxcl14,13155,27007,0.967083337729686,2131
Cadps2,11676,27008,0.978749905425395,2136
Zcchc12,11692,27008,0.929738142283939,2136
Col25a1,12002,27008,0.908053874548679,2137
Gad1,11701,27009,0.94010483971708,2136
Cck,11713,27009,0.966830509426366,2128
Id2,12480,27009,0.943964272841442,2129
Plp1,12491,27009,0.973327587137254,2129
Cplx2,11706,27010,0.936425204732243,2136
Cplx2,11720,27010,0.904779756635054,2128
Tmsb10,11772,27010,0.941858190667123,2125
Pcp4,12288,27010,0.974547176104689,3135
Cplx2,11826,27011,0.929560302954667,2130
Reln,11699,27012,0.934109701291446,2136
Id2,11840,27012,0.960511765099425,2130
Gad1,11978,27012,0.95925512662054,2137
Plp1,12473,27012,0.948802506643152,2129
Col25a1,11689,27013,0.919263367633104,2136
Reln,11990,27013,0.921189030514939,2137
Id2,11995,27013,0.96586375558476,2137
Id2,13157,27013,0.994359131704192,2131
Kctd12,11697,27014,0.952091458827617,2136
Trp53i11,11718,27014,0.96976735803193,2128
Id2,11813,27014,0.991143257074242,2125
Cplx2,11940,27014,0.955463006088697,3135
Hapln1,11975,27014,0.978679710881314,2137
Reln,11981,27014,0.972768550540444,2137
Cadps2,11671,27015,0.963011572796637,2136
Trp53i11,11687,27015,0.988383009220125,2136
Calb1,11653,27016,0.99283212664198,3135
Col25a1,11724,27016,0.988308795038046,2128
Lamp5,11963,27016,0.983335111036106,3135
Plp1,12481,27016,0.985017042211484,2129
Slc6a1,12492,27016,0.974276708117348,2129
Prkca,11698,27017,0.926682388101973,2136
Plp1,12486,27017,0.973047675897865,2129
Id2,11982,27018,0.956268645644627,2137
Cplx2,12574,27018,0.962180621508507,3135
Gad1,11677,27019,0.981635315621742,2136
Plp1,12496,27019,0.970449116214423,2129
Gad1,11979,27020,0.955262139213358,2137
Tmsb10,11627,27021,0.981056058302114,3135
Prkca,11669,27021,0.995877026972692,2136
Gap43,11747,27021,0.967907808679997,3135
Gad1,11996,27021,0.968755533565307,2137
Plp1,12491,27021,0.983095768485107,2129
Kctd12,11706,27022,0.967381399429376,2136
Tmsb10,11709,27022,0.946382422216329,2136
Cplx2,11740,27022,0.957686611152176,3135
Atp1b1,12699,27022,0.963174612618842,3135
Col25a1,11678,27023,0.958645783832905,2136
Cplx2,11698,27023,0.921227563523936,2136
Cplx2,11739,27023,0.954997691500832,3135
Gad1,11981,27023,0.990547269762518,2137
Col25a1,11679,27024,0.943333957496589,2136
Cplx2,11689,27024,0.901381270967143,2136
Gad1,11980,27024,0.97162891452715,2137
Plp1,12476,27024,0.984513747937105,2129
Plp1,12480,27024,0.987275070849734,2129
Slc6a1,11680,27025,0.93530125887993,2136
Cxcl14,11695,27025,0.969005716331554,2136
Gad1,11989,27025,0.966812996679894,2137
Gad1,12014,27025,0.91098319458589,2137
Plp1,12486,27025,0.944985160299889,2129
Cryab,11847,27026,0.982339622110586,2146
Gad1,11984,27026,0.975582911391034,2137
Sema3c,12003,27027,0.902532198349551,2137
Gap43,11689,27028,0.985853987854861,2136
Aldoc,11947,27028,0.985389835256464,3135
Gad1,11997,27028,0.926746919428756,2137
Gad1,12009,27028,0.964061151466157,2137
Cnr1,11693,27029,0.952729373793904,2136
Cplx2,11703,27032,0.928067578141403,2136
Trp53i11,11676,27033,0.982353638010643,2136
Id2,11747,27033,0.991898095603344,2155
Nrsn1,11989,27033,0.98186860424983,2137
Cadps2,11663,27035,0.987723681950782,3135
Wfs1,12470,27035,0.974439080228696,3135
Cplx2,12892,27035,0.944442893182649,3135
Cplx2,11456,27036,0.926132896414179,3135
Nrn1,12346,27037,0.962671937167414,3135
Cplx2,12983,27038,0.963089540884534,3135
Cplx2,11571,27039,0.950185386082338,3135
Atp1b1,11704,27039,0.973168541127282,2136
Nrsn1,12759,27041,0.954442610966246,3135
Cplx2,11391,27042,0.947651778733956,3135
Cxcl14,11358,27043,0.919046160751633,3135
Cplx2,11685,27043,0.950153945704637,3135
Hapln1,11745,27043,0.979448796972056,2155
Gad1,11713,27044,0.973928851247476,3135
Aldoc,11841,27046,0.917711275018466,2146
Prkca,11992,27046,0.993200469681119,3135
Snca,12360,27049,0.984326486668025,3135
Aldoc,11543,27050,0.979259036267684,3135
Cplx2,11557,27051,0.90000063647011,3135
Kctd12,11736,27051,0.983897501315028,2155
Id2,11741,27054,0.975735663811663,2155
Prkca,12009,27054,0.954161539899268,3135
Arpp21,11518,27055,0.980549861994449,2152
Prkca,12008,27055,0.972895402931942,3135
Trp53i11,11830,27057,0.933124223419727,2162
Cplx2,12865,27058,0.943139356805887,3135
Cadps2,11702,27059,0.973354583158245,3135
Pthlh,11812,27059,0.970304117149938,2162
Plp1,11352,27061,0.975246331473789,2163
Cplx2,11798,27061,0.93421185155884,3135
Plcxd2,11838,27061,0.976775300671043,2162
Rgs4,12818,27061,0.984077465609683,3135
Plp1,11742,27062,0.933221192218396,2155
Scg2,11815,27062,0.977638420316223,2162
Aldoc,11597,27063,0.903285396491293,3135
Gap43,11742,27065,0.974497872831608,2155
Cplx2,11729,27068,0.929730317453669,2155
Cpne5,11826,27071,0.948751965466736,2162
Cplx2,11817,27072,0.924940467681757,2162
Aldoc,11652,27074,0.98229954548187,3135
Kctd12,13083,27075,0.978689873278289,3135
Cnr1,11819,27077,0.921531051647237,2162
Tmsb10,11822,27077,0.970728796345934,2162
Htr3a,11831,27077,0.959852854837657,2162
Cplx2,11462,27078,0.968404926564269,3135
Aldoc,12168,27078,0.978239899229589,3135
3110035E14Rik,12733,27078,0.991325972311908,3135
6330403K07Rik,11834,27080,0.957935885206517,2162
Cplx2,11693,27083,0.94295268570814,2175
Aldoc,12025,27083,0.967066428848931,3135
Tac2,11488,27085,0.966612911040514,3135
Id2,12430,27085,0.970849402112714,2168
Atp1b1,13035,27085,0.973372376236342,3135
Scg2,13156,27085,0.941263508297482,3135
Prkca,12406,27086,0.995252545064601,2168
Calm2,11416,27087,0.900449578116779,3135
Plp1,11704,27087,0.982694062231984,2175
Calm2,11786,27088,0.976304394573658,3135
Aldoc,12458,27089,0.984910878607364,3135
Rgs12,11663,27090,0.990669194388101,2171
Cplx2,13088,27091,0.937031054553004,3135
Wfs1,11422,27093,0.986719596231873,3135
Cxcl14,11436,27093,0.935487429068504,2193
Rgs12,12199,27093,0.949832868786106,2181
3110035E14Rik,13099,27093,0.990373627103224,3135
Aldoc,11501,27094,0.977821358072918,2182
Cplx2,11602,27094,0.957741795834308,3135
Id2,12448,27094,0.964142236547149,3135
Calm2,11625,27095,0.977103105409573,3135
Aldoc,12793,27095,0.983825940663628,2177
Id2,11393,27096,0.986497035717797,2189
Aldoc,11491,27096,0.977394750187698,2182
Id2,12189,27097,0.985736388241871,2181
Calm2,12987,27097,0.982624631797525,3135
Reln,11420,27100,0.990425239894337,2193
Cplx2,11556,27101,0.963321915417977,3135
Id2,12184,27101,0.927834067697117,2181
Cplx2,12639,27101,0.959284140345771,3135
Cplx2,11417,27102,0.945619271140216,2193
Cplx2,12930,27102,0.934514941885435,3135
Prkca,12516,27103,0.973175270605661,2179
Cplx2,13065,27103,0.963284271847656,3135
6330403K07Rik,11747,27104,0.948562994166227,3135
Cryab,11932,27105,0.97631322813737,2183
Id2,11381,27106,0.959799506696533,2189
Aldoc,11636,27106,0.975620618592607,3135
Cxcl14,11421,27107,0.927798847107924,2193
6330403K07Rik,11434,27107,0.926273909835681,2193
Cplx2,11647,27107,0.949110927457709,3135
Cryab,12511,27107,0.973827089796179,2179
3110035E14Rik,13015,27107,0.995194203078521,2192
Aldoc,12462,27109,0.987154769477055,3135
Cnr1,11435,27110,0.924110783295795,2193
Pcp4,11957,27110,0.989431239518718,3135
Rorb,11708,27113,0.97353067882222,3135
Cplx2,12513,27113,0.933260832960197,2179
Cadps2,12777,27114,0.982793201509721,3135
Prkca,12960,27114,0.986982605649144,3135
Slc24a2,11424,27116,0.973722436510513,2193
Pcp4,13016,27121,0.983977476982165,2192
Cryab,11477,27122,0.978557786890976,2209
Aldoc,11774,27123,0.969549920928542,2213
Cryab,11478,27124,0.948375548763555,2209
Cplx2,11968,27124,0.952376585015384,3135
Gap43,11736,27126,0.954210660353171,3135
Cplx2,12993,27126,0.932058715197667,2192
Plp1,11480,27128,0.986154085418147,2209
Plp1,11485,27129,0.966578018122562,2209
Plp1,11489,27130,0.988564924784008,2209
Aldoc,12496,27130,0.984002155642126,3135
Cplx2,11436,27132,0.934230792633781,2193
Plp1,11461,27132,0.968114408086778,2209
Plp1,11474,27132,0.990222703031762,2209
Cxcl14,12117,27132,0.960932676489212,2208
Cplx2,12032,27133,0.958854991948137,3135
Cpne5,12147,27134,0.957831929823022,3135
Aldoc,12101,27136,0.965303836518981,2208
Plp1,11463,27138,0.968498147942069,2209
Plp1,11480,27138,0.967664615769853,2209
Plp1,11465,27140,0.906141942122175,2209
Aldoc,12120,27140,0.909486248092794,2208
Plp1,11470,27142,0.956092098367209,2209
Sulf2,11473,27143,0.925783498344715,2209
Neurod6,12956,27143,0.979499034179724,3135
Scg2,11456,27144,0.966169915487346,3135
Cplx2,12424,27144,0.938759459991597,3135
Aldoc,12807,27144,0.95944504279314,2223
Plp1,11479,27145,0.981212478551929,2209
Cplx2,11612,27145,0.950448234077669,2228
Crym,12114,27145,0.989799570067173,2208
Cplx2,12762,27146,0.946799540935845,3135
Id2,12790,27149,0.979674378187667,2223
Slc24a2,12877,27149,0.973844852320887,3135
Ndnf,12843,27150,0.971673497515989,3135
Tmsb10,12910,27150,0.97912712085698,3135
Gap43,13074,27150,0.967164915362548,3135
Aldoc,11598,27151,0.963218667927334,2228
Aldoc,12129,27152,0.947869327940268,2208
Aldoc,11721,27153,0.980772513449051,2218
Rgs12,12890,27153,0.976319673853477,3135
Aldoc,11424,27155,0.992392422751795,3135
Aldoc,11632,27156,0.981962583347177,2228
Cck,13188,27156,0.963537318776145,3135
Aldoc,11598,27158,0.98364276038889,2228
3110035E14Rik,12591,27158,0.978434699353395,3135
Cplx2,13152,27159,0.94112401184189,3135
Cplx2,12348,27161,0.927812198090887,3135
Cplx2,12823,27161,0.952583539873807,3135
Pthlh,11520,27166,0.956924318781099,3135
Reln,11939,27166,0.988238421520192,3135
Gap43,12578,27167,0.970063880475254,3135
Cplx2,12157,27169,0.955275534133856,3135
6330403K07Rik,12191,27169,0.986957612319959,3135
Cplx2,12584,27171,0.937223127674727,3135
Tmsb10,11490,27172,0.969332857896483,2237
Snca,12531,27172,0.969085082515474,3135
Cplx2,12538,27172,0.966955746219495,3135
Trp53i11,12345,27174,0.990789434955337,3135
Cplx2,13111,27174,0.956777902149436,3135
Prkca,11596,27177,0.964600898458171,3135
Id2,13008,27177,0.986252553209951,3135
Cplx2,11400,27178,0.935190023392388,3135
Aldoc,12796,27179,0.983642684815509,3135
Tmsb10,12900,27179,0.973020559778736,3135
Cryab,11505,27181,0.978951572179442,2237
Nrn1,11675,27184,0.971408448238702,3135
Snca,11538,27185,0.989985298724614,3135
Aldoc,11715,27186,0.99045613121008,3135
Cplx2,11827,27186,0.947244856082106,3135
Cplx2,12643,27186,0.960990500295505,3135
Gap43,12971,27187,0.989636222515871,3135
Cplx2,12452,27188,0.953518781516933,3135
Bcl11b,12553,27189,0.962073991581095,3135
Tmsb10,13161,27189,0.978911065593837,3135
Neurod6,12779,27194,0.967863092234741,3135
Snca,12696,27195,0.982463519963675,3135
Id2,11734,27196,0.978470725810149,3135
Calm2,13116,27196,0.981971104035485,3135
Id2,11735,27197,0.987160220835424,3135
3110035E14Rik,12455,27197,0.981458117953393,3135
Aldoc,13000,27197,0.985489073839536,2252
Aldoc,11715,27199,0.993985200368005,3135
Aldoc,12689,27199,0.983891743330732,3135
Cplx2,13087,27199,0.958691948059069,3135
Cplx2,12811,27200,0.939855641019377,3135
Cplx2,11606,27205,0.952085321050656,3135
3110035E14Rik,13019,27205,0.972521554179061,3135
Cxcl14,12335,27206,0.985042004835831,3135
Penk,12677,27206,0.984736575704451,3135
Cplx2,12067,27209,0.952807888716583,3135
Enc1,12170,27209,0.956622560106834,3135
Cplx2,11385,27210,0.943921358189853,3135
Id2,11536,27214,0.968238824208822,3135
Cplx2,12892,27215,0.952396469055921,3135
Wfs1,12824,27217,0.994931655151056,3135
Cplx2,12634,27218,0.944799495531398,2266
Cplx2,13106,27218,0.952361171275748,3135
Enc1,12624,27221,0.994145846157036,2266
Gad1,13155,27221,0.978806831158634,3135
Trp53i11,11761,27222,0.984170363794088,3135
Htr3a,11755,27225,0.977239396244729,3135
Cplx2,12189,27227,0.96047226280661,3135
Nrsn1,12649,27227,0.990620209238033,3135
Bcl11b,13115,27228,0.976667441304516,3135
Cplx2,12159,27230,0.951968779715272,3135
Cryab,12637,27230,0.970270959717723,2266
Gap43,13192,27231,0.991639125250375,3135
Calb1,11888,27232,0.972902304295116,3135
3110035E14Rik,12820,27232,0.994746872605409,3135
Wfs1,13044,27232,0.94262295670705,3135
Cpne5,13120,27233,0.976332586567082,3135
Crym,12499,27234,0.987569043786015,3135
Fam19a1,13083,27234,0.953207367775095,3135
Arpp21,12220,27240,0.984122290768085,3135
Wfs1,12436,27243,0.969944471578251,3135
Aldoc,13175,27245,0.980743593044474,3135
Slc24a2,12001,27247,0.968739131957929,2288
Cplx2,12202,27247,0.947844363193027,3135
Cplx2,13153,27249,0.942581592904539,3135
Cplx2,13067,27250,0.928795601547225,3135
Nrn1,12690,27252,0.910223981012475,3135
Slc6a1,11750,27256,0.980692736198199,3135
Aldoc,12649,27256,0.971626155038015,3135
Gap43,13053,27256,0.987158036598116,3135
Cplx2,12807,27258,0.934638903911366,3135
Nrsn1,12985,27260,0.986185727994588,3135
Aldoc,12187,27262,0.981554430340418,3135
Cplx2,13167,27264,0.950821869036329,3135
Tmsb10,12053,27265,0.965195337256128,3135
Tmsb10,13003,27265,0.964224213185063,3135
Cplx2,12060,27266,0.960784445264025,3135
Rgs4,13172,27267,0.979112359369927,3135
Cplx2,12583,27268,0.96324754152417,3135
3110035E14Rik,13028,27268,0.987096985286982,3135
Prkca,12526,27269,0.990857879294749,3135
Tmsb10,11956,27270,0.967318483156445,3135
6330403K07Rik,13119,27270,0.966654858902623,3135
3110035E14Rik,12953,27271,0.99441300043782,3135
Tmsb10,12973,27271,0.97145172422383,3135
Id2,13040,27271,0.985871962745315,3135
Aldoc,12659,27272,0.991963692541723,3135
Cadps2,12769,27272,0.985011238472808,3135
Tmsb10,12974,27272,0.96682859164475,3135
Cplx2,12136,27273,0.930215296897847,3135
Bcl11b,13189,27273,0.979922538609918,3135
Neurod6,12301,27276,0.940395579748864,3135
Crym,12982,27276,0.989798224600089,3135
Rgs10,11782,27278,0.993990872604265,2311
Gap43,12996,27278,0.971758838492534,3135
Cplx2,11880,27279,0.958117921838445,3135
Kit,13175,27279,0.989481147521676,3135
3110035E14Rik,13188,27281,0.981486415176025,3135
Cplx2,12272,27282,0.95151857194145,3135
Neurod6,12782,27282,0.928980764869542,3135
Wfs1,13029,27282,0.932433120174439,3135
Slc24a2,13193,27282,0.908823220411396,3135
Nrn1,12391,27283,0.968718878588891,3135
Cplx2,11832,27285,0.930395584559946,3135
Pde1a,13162,27285,0.966923486105212,3135
Cck,11501,27287,0.972377275758268,3135
Tmsb10,11609,27287,0.988478461763833,3135
Rgs12,12216,27287,0.993034963958866,3135
Satb1,12713,27287,0.966954957972464,2321
Atp1b1,13184,27287,0.982680185638451,3135
Enc1,13132,27289,0.990157811139222,3135
Neurod6,12710,27290,0.982653116270457,2321
Cplx2,13178,27290,0.949248738344406,3135
Plp1,12712,27291,0.96241103651961,2321
Calm2,13080,27292,0.977837337793797,3135
Wfs1,12412,27295,0.978779787768498,2330
Prkca,12667,27295,0.980174167752046,3135
Id2,11928,27296,0.985911934141016,2326
Pde1a,13114,27296,0.989929903680953,3135
Pde1a,12498,27297,0.92655036704319,3135
Calm2,12718,27297,0.981964290003002,2321
Cplx2,11679,27298,0.962715645959105,3135
Plp1,12720,27298,0.974110041660032,2321
Crym,13082,27301,0.997259896046378,3135
Cplx2,13121,27302,0.95949032728859,3135
Cplx2,13148,27302,0.933655290947017,3135
Plp1,11524,27303,0.973748568795145,2327
Plp1,12712,27303,0.971673102000455,2321
Snca,13096,27303,0.986325346430113,3135
Arpp21,13113,27303,0.975612797593098,3135
Plp1,12722,27304,0.967231307812495,2321
Cplx2,13130,27304,0.944485289736373,3135
Cplx2,12718,27306,0.917758449696673,2321
Cadps2,12807,27306,0.98515402062487,3135
Wfs1,13121,27306,0.980264028589695,3135
Slc6a1,11942,27307,0.967013350630471,2326
3110035E14Rik,13188,27307,0.962624575128228,3135
Plp1,11531,27308,0.949715884453593,2327
Tmsb10,13128,27308,0.946811655120465,3135
Plp1,11525,27309,0.986811361860205,2327
Slc6a1,11946,27309,0.929751908656297,2326
